freiburg2_xyz
image      depth      pose
2574 1311867263.679956    1311867263.690378    1311867263.6797
2575 1311867263.712221    1311867263.722763    1311867263.7131
2576 1311867263.748100    1311867263.755967    1311867263.7465
2577 1311867263.780318    1311867263.791156    1311867263.7798
2578 1311867263.812318    1311867263.823519    1311867263.8131
2579 1311867263.848119    1311867263.855552    1311867263.8465
2580 1311867263.880150    1311867263.892539    1311867263.8798
2581 1311867263.912334    1311867263.925589    1311867263.9131
2582 1311867263.948206    1311867263.955721    1311867263.9497
2583 1311867263.979999    1311867263.991345    1311867263.9798
2584 1311867264.012231    1311867264.026508    1311867264.0131
2585 1311867264.048127    1311867264.053984    1311867264.0498
2586 1311867264.080210    1311867264.093584    1311867264.0798
2587 1311867264.112282    1311867264.123293    1311867264.1136
2588 1311867264.147983    1311867264.154781    1311867264.1464
2589 1311867264.180145    1311867264.190874    1311867264.1798
2590 1311867264.212109    1311867264.223044    1311867264.2131
2591 1311867264.248024    1311867264.254928    1311867264.2465
2592 1311867264.280169    1311867264.291094    1311867264.2798
2593 1311867264.312006    1311867264.322354    1311867264.3131
2594 1311867264.348192    1311867264.353971    1311867264.3498
2595 1311867264.380241    1311867264.390357    1311867264.3798
2596 1311867264.412214    1311867264.424713    1311867264.4131
2597 1311867264.448004    1311867264.453671    1311867264.4465
2598 1311867264.480074    1311867264.491122    1311867264.4799
2599 1311867264.512227    1311867264.522093    1311867264.5132
2600 1311867264.548155    1311867264.554466    1311867264.5498
2601 1311867264.580092    1311867264.591919    1311867264.5798
2602 1311867264.612330    1311867264.623954    1311867264.6132
2603 1311867264.648092    1311867264.653789    1311867264.6466
2604 1311867264.680199    1311867264.690898    1311867264.6798
2605 1311867264.712454    1311867264.722804    1311867264.7135
2606 1311867264.747965    1311867264.754714    1311867264.7465
2607 1311867264.780125    1311867264.790914    1311867264.7798
2608 1311867264.812115    1311867264.823344    1311867264.8131
2609 1311867264.848189    1311867264.854079    1311867264.8498
2610 1311867264.880141    1311867264.890441    1311867264.8798
2611 1311867264.912230    1311867264.923558    1311867264.9132
2612 1311867264.948186    1311867264.959884    1311867264.9498
2613 1311867264.980433    1311867264.991684    1311867264.9798
2614 1311867265.012192    1311867265.022003    1311867265.0131
2615 1311867265.048128    1311867265.058149    1311867265.0465
2616 1311867265.080210    1311867265.091172    1311867265.0799
2617 1311867265.112164    1311867265.121711    1311867265.1132
2618 1311867265.148104    1311867265.158209    1311867265.1464
2619 1311867265.180303    1311867265.189952    1311867265.1799
2620 1311867265.212300    1311867265.222522    1311867265.2132
2621 1311867265.248214    1311867265.258185    1311867265.2498
2622 1311867265.280318    1311867265.291513    1311867265.2798
2623 1311867265.312310    1311867265.322086    1311867265.3132
2624 1311867265.348200    1311867265.358559    1311867265.3466
2625 1311867265.380133    1311867265.391247    1311867265.3803
2626 1311867265.412207    1311867265.424453    1311867265.4133
2627 1311867265.448180    1311867265.460441    1311867265.4498
2628 1311867265.480231    1311867265.490242    1311867265.4798
2629 1311867265.512277    1311867265.523057    1311867265.5131
2630 1311867265.548378    1311867265.559452    1311867265.5498
2631 1311867265.580223    1311867265.593230    1311867265.5798
2632 1311867265.612065    1311867265.625070    1311867265.6132
2633 1311867265.648285    1311867265.661073    1311867265.6498
2634 1311867265.680305    1311867265.695601    1311867265.6798
2635 1311867265.712166    1311867265.722189    1311867265.7132
2636 1311867265.748225    1311867265.762627    1311867265.7498
2637 1311867265.780694    1311867265.792592    1311867265.7798
2638 1311867265.812278    1311867265.822421    1311867265.8131
2639 1311867265.848187    1311867265.859339    1311867265.8498
2640 1311867265.880193    1311867265.894360    1311867265.8799
2641 1311867265.912326    1311867265.925645    1311867265.9132
2642 1311867265.948259    1311867265.962098    1311867265.9499
2643 1311867265.980599    1311867265.990899    1311867265.9798
2644 1311867266.012180    1311867266.023347    1311867266.0132
2645 1311867266.048362    1311867266.063426    1311867266.0498
2646 1311867266.080451    1311867266.095464    1311867266.0798
2647 1311867266.112239    1311867266.124160    1311867266.1132
2648 1311867266.148464    1311867266.163481    1311867266.1498
2649 1311867266.180282    1311867266.192269    1311867266.1798
2650 1311867266.212181    1311867266.225520    1311867266.2132
2651 1311867266.248205    1311867266.259785    1311867266.2499
2652 1311867266.280227    1311867266.291512    1311867266.2799
2653 1311867266.312311    1311867266.325804    1311867266.3131
2654 1311867266.348175    1311867266.360155    1311867266.3466
2655 1311867266.380379    1311867266.391316    1311867266.3799
2656 1311867266.412323    1311867266.425487    1311867266.4132
2657 1311867266.448402    1311867266.461291    1311867266.4498
2658 1311867266.480472    1311867266.491260    1311867266.4799
2659 1311867266.512523    1311867266.528493    1311867266.5132
2660 1311867266.548233    1311867266.558736    1311867266.5499
2661 1311867266.580375    1311867266.590682    1311867266.5799
2662 1311867266.612250    1311867266.625647    1311867266.6132
2663 1311867266.648261    1311867266.659642    1311867266.6499
2664 1311867266.680311    1311867266.691494    1311867266.6799
2665 1311867266.712145    1311867266.726079    1311867266.7132
2666 1311867266.748428    1311867266.757624    1311867266.7498
2667 1311867266.780320    1311867266.789824    1311867266.7799
2668 1311867266.812282    1311867266.825713    1311867266.8132
2669 1311867266.848160    1311867266.857500    1311867266.8466
2670 1311867266.880318    1311867266.889874    1311867266.8799
2671 1311867266.912179    1311867266.926619    1311867266.9132
2672 1311867266.948171    1311867266.957655    1311867266.9465
2673 1311867266.980363    1311867266.992077    1311867266.9799
2674 1311867267.012371    1311867267.025948    1311867267.0132
2675 1311867267.048343    1311867267.060361    1311867267.0498
2676 1311867267.080246    1311867267.092980    1311867267.0799
2677 1311867267.112351    1311867267.126690    1311867267.1133
2678 1311867267.148264    1311867267.158691    1311867267.1499
2679 1311867267.180231    1311867267.191613    1311867267.1799
2680 1311867267.212337    1311867267.226204    1311867267.2132
2681 1311867267.248213    1311867267.258745    1311867267.2499
2682 1311867267.280459    1311867267.292076    1311867267.2799
2683 1311867267.312219    1311867267.326581    1311867267.3133
2684 1311867267.348391    1311867267.360995    1311867267.3499
2685 1311867267.380442    1311867267.394598    1311867267.3799
2686 1311867267.412292    1311867267.428619    1311867267.4132
2687 1311867267.448184    1311867267.459579    1311867267.4466
2688 1311867267.480293    1311867267.493543    1311867267.4799
2689 1311867267.512328    1311867267.526410    1311867267.5132
2690 1311867267.548255    1311867267.557797    1311867267.5499
2691 1311867267.580291    1311867267.595448    1311867267.5799
2692 1311867267.612361    1311867267.627202    1311867267.6132
2693 1311867267.648438    1311867267.660897    1311867267.6500
2694 1311867267.680321    1311867267.695573    1311867267.6799
2695 1311867267.712540    1311867267.726455    1311867267.7132
2696 1311867267.748385    1311867267.762498    1311867267.7499
2697 1311867267.780391    1311867267.795798    1311867267.7799
2698 1311867267.812725    1311867267.795798    1311867267.8132
2699 1311867267.848368    1311867267.860108    1311867267.8499
2700 1311867267.883594    1311867267.898958    1311867267.8833
2701 1311867267.948451    1311867267.964301    1311867267.9499
2702 1311867267.980316    1311867267.994746    1311867267.9799
2703 1311867268.012300    1311867268.028712    1311867268.0132
2704 1311867268.048405    1311867268.058833    1311867268.0500
2705 1311867268.080313    1311867268.094608    1311867268.0800
2706 1311867268.112446    1311867268.125391    1311867268.1138
2707 1311867268.148507    1311867268.160666    1311867268.1499
2708 1311867268.180509    1311867268.198196    1311867268.1800
2709 1311867268.212453    1311867268.198196    1311867268.2132
2710 1311867268.248305    1311867268.257920    1311867268.2500
2711 1311867268.280500    1311867268.295155    1311867268.2800
2712 1311867268.312510    1311867268.327417    1311867268.3133
2713 1311867268.348270    1311867268.358689    1311867268.3472
2714 1311867268.380493    1311867268.393480    1311867268.3800
2715 1311867268.412369    1311867268.426148    1311867268.4133
2716 1311867268.448606    1311867268.458117    1311867268.4499
2717 1311867268.480858    1311867268.494354    1311867268.4800
2718 1311867268.512523    1311867268.528033    1311867268.5133
2719 1311867268.548506    1311867268.561615    1311867268.5500
2720 1311867268.580494    1311867268.594934    1311867268.5799
2721 1311867268.616531    1311867268.629458    1311867268.6169
2722 1311867268.648346    1311867268.663937    1311867268.6500
2723 1311867268.680446    1311867268.693781    1311867268.6799
2724 1311867268.716434    1311867268.728257    1311867268.7166
2725 1311867268.748466    1311867268.762931    1311867268.7499
2726 1311867268.780581    1311867268.795122    1311867268.7800
2727 1311867268.816596    1311867268.826463    1311867268.8166
2728 1311867268.848629    1311867268.861582    1311867268.8499
2729 1311867268.880642    1311867268.894771    1311867268.8800
2730 1311867268.916457    1311867268.927190    1311867268.9166
2731 1311867268.948366    1311867268.963374    1311867268.9499
2732 1311867268.980529    1311867268.994226    1311867268.9799
2733 1311867269.016581    1311867269.029342    1311867269.0166
2734 1311867269.048325    1311867269.062834    1311867269.0499
2735 1311867269.082135    1311867269.094213    1311867269.0835
2736 1311867269.116536    1311867269.126398    1311867269.1166
2737 1311867269.148627    1311867269.161827    1311867269.1499
2738 1311867269.180463    1311867269.194162    1311867269.1800
2739 1311867269.216287    1311867269.226625    1311867269.2166
2740 1311867269.248318    1311867269.262372    1311867269.2467
2741 1311867269.280464    1311867269.294820    1311867269.2800
2742 1311867269.316373    1311867269.326183    1311867269.3166
2743 1311867269.348345    1311867269.364156    1311867269.3467
2744 1311867269.380431    1311867269.364156    1311867269.3799
2745 1311867269.416552    1311867269.427582    1311867269.4170
2746 1311867269.448314    1311867269.462644    1311867269.4500
2747 1311867269.480591    1311867269.493828    1311867269.4800
2748 1311867269.516521    1311867269.527859    1311867269.5166
2749 1311867269.548348    1311867269.563459    1311867269.5500
2750 1311867269.580494    1311867269.596239    1311867269.5800
2751 1311867269.616429    1311867269.630608    1311867269.6167
2752 1311867269.648449    1311867269.663156    1311867269.6500
2753 1311867269.680483    1311867269.696460    1311867269.6801
2754 1311867269.716488    1311867269.728087    1311867269.7167
2755 1311867269.748333    1311867269.762226    1311867269.7467
2756 1311867269.780366    1311867269.797409    1311867269.7801
2757 1311867269.816455    1311867269.829587    1311867269.8167
2758 1311867269.848489    1311867269.829587    1311867269.8500
2759 1311867269.880365    1311867269.867623    1311867269.8800
2760 1311867269.916502    1311867269.934472    1311867269.9168
2761 1311867269.948447    1311867269.934472    1311867269.9500
2762 1311867269.980791    1311867269.998726    1311867269.9800
2763 1311867270.016606    1311867270.030699    1311867270.0167
2764 1311867270.048449    1311867270.066095    1311867270.0500
2765 1311867270.080609    1311867270.094820    1311867270.0800
2766 1311867270.116645    1311867270.133634    1311867270.1167
2767 1311867270.148642    1311867270.162409    1311867270.1500
2768 1311867270.180528    1311867270.194354    1311867270.1800
2769 1311867270.216437    1311867270.232337    1311867270.2167
2770 1311867270.248393    1311867270.232337    1311867270.2500
2771 1311867270.280555    1311867270.265575    1311867270.2800
2772 1311867270.316658    1311867270.334610    1311867270.3167
2773 1311867270.348361    1311867270.334610    1311867270.3500
2774 1311867270.380591    1311867270.395747    1311867270.3800
2775 1311867270.416411    1311867270.433436    1311867270.4167
2776 1311867270.448370    1311867270.433436    1311867270.4500
2777 1311867270.480611    1311867270.495461    1311867270.4800
2778 1311867270.516588    1311867270.533187    1311867270.5167
2779 1311867270.548435    1311867270.562988    1311867270.5500
2780 1311867270.580811    1311867270.594486    1311867270.5800
2781 1311867270.616443    1311867270.631211    1311867270.6167
2782 1311867270.648558    1311867270.664444    1311867270.6501
2783 1311867270.680625    1311867270.695018    1311867270.6800
2784 1311867270.716482    1311867270.731845    1311867270.7167
2785 1311867270.748564    1311867270.762390    1311867270.7500
2786 1311867270.780573    1311867270.796050    1311867270.7800
2787 1311867270.816524    1311867270.832273    1311867270.8168
2788 1311867270.848467    1311867270.863549    1311867270.8501
2789 1311867270.880574    1311867270.894589    1311867270.8801
2790 1311867270.916494    1311867270.932618    1311867270.9167
2791 1311867270.948425    1311867270.962455    1311867270.9501
2792 1311867270.980570    1311867270.994456    1311867270.9801
2793 1311867271.016615    1311867271.030665    1311867271.0167
2794 1311867271.048583    1311867271.062391    1311867271.0501
2795 1311867271.080591    1311867271.098346    1311867271.0801
2796 1311867271.116562    1311867271.132202    1311867271.1168
2797 1311867271.152897    1311867271.164374    1311867271.1534
2798 1311867271.216570    1311867271.232082    1311867271.2167
2799 1311867271.248477    1311867271.264574    1311867271.2473
2800 1311867271.280629    1311867271.264574    1311867271.2801
2801 1311867271.316655    1311867271.299855    1311867271.3167
2802 1311867271.348780    1311867271.335429    1311867271.3501
2803 1311867271.380667    1311867271.367367    1311867271.3801
2804 1311867271.416663    1311867271.398881    1311867271.4168
2805 1311867271.448701    1311867271.435534    1311867271.4501
2806 1311867271.480623    1311867271.465717    1311867271.4801
2807 1311867271.516531    1311867271.532396    1311867271.5168
2808 1311867271.548770    1311867271.532396    1311867271.5501
2809 1311867271.580572    1311867271.567619    1311867271.5801
2810 1311867271.616650    1311867271.599123    1311867271.6167
2811 1311867271.648669    1311867271.634989    1311867271.6501
2812 1311867271.680718    1311867271.665832    1311867271.6801
2813 1311867271.716588    1311867271.700523    1311867271.7167
2814 1311867271.749245    1311867271.734954    1311867271.7501
2815 1311867271.780613    1311867271.766185    1311867271.7801
2816 1311867271.816503    1311867271.799453    1311867271.8168
2817 1311867271.848511    1311867271.862915    1311867271.8501
2818 1311867271.880653    1311867271.862915    1311867271.8800
2819 1311867271.916677    1311867271.930480    1311867271.9168
2820 1311867271.948723    1311867271.930480    1311867271.9501
2821 1311867271.980726    1311867271.966977    1311867271.9801
2822 1311867272.016678    1311867272.033760    1311867272.0168
2823 1311867272.048486    1311867272.062640    1311867272.0501
2824 1311867272.080587    1311867272.062640    1311867272.0801
2825 1311867272.116570    1311867272.133621    1311867272.1168
2826 1311867272.148719    1311867272.133621    1311867272.1501
2827 1311867272.180820    1311867272.165935    1311867272.1801
2828 1311867272.216614    1311867272.231976    1311867272.2168
2829 1311867272.248840    1311867272.265511    1311867272.2501
2830 1311867272.280675    1311867272.265511    1311867272.2801
2831 1311867272.316580    1311867272.331502    1311867272.3168
2832 1311867272.348617    1311867272.331502    1311867272.3501
2833 1311867272.380604    1311867272.369675    1311867272.3801
2834 1311867272.416575    1311867272.433573    1311867272.4168
2835 1311867272.448579    1311867272.433573    1311867272.4501
2836 1311867272.481087    1311867272.468614    1311867272.4801
2837 1311867272.516777    1311867272.501142    1311867272.5168
2838 1311867272.548588    1311867272.532548    1311867272.5502
2839 1311867272.580582    1311867272.567660    1311867272.5801
2840 1311867272.616652    1311867272.631536    1311867272.6168
2841 1311867272.648589    1311867272.631536    1311867272.6502
2842 1311867272.680692    1311867272.666129    1311867272.6801
2843 1311867272.716489    1311867272.730711    1311867272.7168
2844 1311867272.748655    1311867272.730711    1311867272.7502
2845 1311867272.780656    1311867272.768615    1311867272.7801
2846 1311867272.816623    1311867272.831016    1311867272.8168
2847 1311867272.848505    1311867272.831016    1311867272.8501
2848 1311867272.880537    1311867272.867485    1311867272.8803
2849 1311867272.916603    1311867272.931411    1311867272.9168
2850 1311867272.948743    1311867272.931411    1311867272.9501
2851 1311867272.980676    1311867272.966467    1311867272.9801
2852 1311867273.016608    1311867273.032849    1311867273.0168
2853 1311867273.048578    1311867273.032849    1311867273.0502
2854 1311867273.080754    1311867273.066274    1311867273.0801
2855 1311867273.116731    1311867273.131071    1311867273.1168
2856 1311867273.148641    1311867273.131071    1311867273.1501
2857 1311867273.180697    1311867273.166574    1311867273.1802
2858 1311867273.216838    1311867273.233182    1311867273.2168
2859 1311867273.248544    1311867273.233182    1311867273.2502
2860 1311867273.280714    1311867273.266838    1311867273.2802
2861 1311867273.316838    1311867273.330801    1311867273.3169
2862 1311867273.348732    1311867273.366351    1311867273.3502
2863 1311867273.380697    1311867273.366351    1311867273.3802
2864 1311867273.416830    1311867273.430841    1311867273.4168
2865 1311867273.448644    1311867273.466325    1311867273.4502
2866 1311867273.480769    1311867273.466325    1311867273.4802
2867 1311867273.516690    1311867273.531842    1311867273.5168
2868 1311867273.548807    1311867273.531842    1311867273.5502
2869 1311867273.580631    1311867273.568791    1311867273.5802
2870 1311867273.616742    1311867273.600039    1311867273.6168
2871 1311867273.648674    1311867273.634960    1311867273.6502
2872 1311867273.680974    1311867273.667377    1311867273.6802
2873 1311867273.716707    1311867273.698786    1311867273.7169
2874 1311867273.748711    1311867273.734674    1311867273.7502
2875 1311867273.780735    1311867273.766596    1311867273.7802
2876 1311867273.816639    1311867273.799070    1311867273.8168
2877 1311867273.849123    1311867273.835813    1311867273.8513
2878 1311867273.880737    1311867273.866806    1311867273.8802
2879 1311867273.916618    1311867273.899072    1311867273.9169
2880 1311867273.949213    1311867273.938482    1311867273.9502
2881 1311867273.980666    1311867273.966905    1311867273.9802
2882 1311867274.016822    1311867273.999658    1311867274.0169
2883 1311867274.048756    1311867274.034849    1311867274.0502
2884 1311867274.080678    1311867274.067002    1311867274.0802
2885 1311867274.116619    1311867274.102568    1311867274.1169
2886 1311867274.149224    1311867274.135057    1311867274.1502
2887 1311867274.180919    1311867274.166797    1311867274.1802
2888 1311867274.216954    1311867274.200855    1311867274.2168
2889 1311867274.248965    1311867274.238918    1311867274.2502
2890 1311867274.280784    1311867274.266854    1311867274.2802
2891 1311867274.317121    1311867274.301894    1311867274.3168
2892 1311867274.348830    1311867274.335814    1311867274.3502
2893 1311867274.380862    1311867274.367976    1311867274.3802
2894 1311867274.416837    1311867274.400755    1311867274.4169
2895 1311867274.448780    1311867274.435768    1311867274.4502
2896 1311867274.480661    1311867274.468921    1311867274.4802
2897 1311867274.516798    1311867274.499770    1311867274.5169
2898 1311867274.548944    1311867274.534598    1311867274.5502
2899 1311867274.580883    1311867274.568684    1311867274.5802
2900 1311867274.616863    1311867274.600119    1311867274.6169
2901 1311867274.649010    1311867274.634927    1311867274.6502
2902 1311867274.680804    1311867274.666565    1311867274.6802
2903 1311867274.716711    1311867274.698870    1311867274.7169
2904 1311867274.748763    1311867274.735576    1311867274.7502
2905 1311867274.780646    1311867274.766900    1311867274.7802
2906 1311867274.816702    1311867274.804002    1311867274.8169
2907 1311867274.848794    1311867274.835089    1311867274.8502
2908 1311867274.880821    1311867274.867136    1311867274.8803
2909 1311867274.916628    1311867274.904429    1311867274.9169
2910 1311867274.948646    1311867274.935055    1311867274.9503
2911 1311867274.980903    1311867274.966649    1311867274.9802
2912 1311867275.016675    1311867275.003083    1311867275.0169
2913 1311867275.048721    1311867275.036808    1311867275.0469
2914 1311867275.080754    1311867275.066445    1311867275.0803
2915 1311867275.116833    1311867275.102327    1311867275.1169
2916 1311867275.148689    1311867275.135123    1311867275.1502
2917 1311867275.180701    1311867275.166718    1311867275.1803
2918 1311867275.216737    1311867275.204175    1311867275.2169
2919 1311867275.248735    1311867275.237178    1311867275.2502
2920 1311867275.280811    1311867275.266818    1311867275.2803
2921 1311867275.316666    1311867275.302680    1311867275.3169
2922 1311867275.348709    1311867275.335188    1311867275.3502
2923 1311867275.381040    1311867275.366911    1311867275.3802
2924 1311867275.416695    1311867275.403837    1311867275.4169
2925 1311867275.448851    1311867275.434960    1311867275.4503
2926 1311867275.480860    1311867275.466940    1311867275.4802
2927 1311867275.516817    1311867275.503729    1311867275.5169
2928 1311867275.548814    1311867275.535333    1311867275.5503
2929 1311867275.580874    1311867275.566891    1311867275.5803
2930 1311867275.616794    1311867275.602830    1311867275.6169
2931 1311867275.648733    1311867275.638328    1311867275.6502
2932 1311867275.680883    1311867275.668221    1311867275.6803
2933 1311867275.716827    1311867275.704589    1311867275.7169
2934 1311867275.749216    1311867275.734982    1311867275.7503
2935 1311867275.780810    1311867275.779228    1311867275.7803
2936 1311867275.816772    1311867275.802849    1311867275.8169
2937 1311867275.848840    1311867275.835596    1311867275.8503
2938 1311867275.880760    1311867275.870156    1311867275.8803
2939 1311867275.917061    1311867275.903212    1311867275.9169
2940 1311867275.948821    1311867275.937132    1311867275.9503
2941 1311867275.980896    1311867275.968386    1311867275.9803
2942 1311867276.016817    1311867276.004847    1311867276.0169
2943 1311867276.048985    1311867276.038754    1311867276.0503
2944 1311867276.081061    1311867276.073903    1311867276.0803
2945 1311867276.117046    1311867276.105137    1311867276.1170
2946 1311867276.148911    1311867276.138238    1311867276.1503
2947 1311867276.180826    1311867276.170939    1311867276.1803
2948 1311867276.216827    1311867276.204228    1311867276.2169
2949 1311867276.248954    1311867276.235786    1311867276.2503
2950 1311867276.281034    1311867276.274772    1311867276.2803
2951 1311867276.316847    1311867276.302752    1311867276.3170
2952 1311867276.348823    1311867276.338719    1311867276.3503
2953 1311867276.380997    1311867276.372960    1311867276.3803
2954 1311867276.416760    1311867276.403193    1311867276.4170
2955 1311867276.449013    1311867276.436013    1311867276.4503
2956 1311867276.481045    1311867276.473709    1311867276.4803
2957 1311867276.516812    1311867276.504842    1311867276.5170
2958 1311867276.548975    1311867276.538747    1311867276.5503
2959 1311867276.581007    1311867276.574678    1311867276.5803
2960 1311867276.616955    1311867276.604192    1311867276.6170
2961 1311867276.648797    1311867276.636147    1311867276.6503
2962 1311867276.680881    1311867276.671092    1311867276.6803
2963 1311867276.716834    1311867276.702972    1311867276.7170
2964 1311867276.749007    1311867276.736078    1311867276.7503
2965 1311867276.781174    1311867276.772196    1311867276.7803
2966 1311867276.816885    1311867276.802909    1311867276.8169
2967 1311867276.849154    1311867276.837570    1311867276.8503
2968 1311867276.880864    1311867276.874097    1311867276.8804
2969 1311867276.916961    1311867276.902975    1311867276.9170
2970 1311867276.948866    1311867276.937498    1311867276.9503
2971 1311867276.980866    1311867276.972691    1311867276.9803
2972 1311867277.016880    1311867277.005003    1311867277.0170
2973 1311867277.049009    1311867277.035607    1311867277.0503
2974 1311867277.081265    1311867277.071161    1311867277.0803
2975 1311867277.116824    1311867277.103977    1311867277.1171
2976 1311867277.148834    1311867277.135027    1311867277.1503
2977 1311867277.180831    1311867277.170849    1311867277.1804
2978 1311867277.216967    1311867277.202976    1311867277.2170
2979 1311867277.248926    1311867277.235100    1311867277.2503
2980 1311867277.280849    1311867277.273315    1311867277.2803
2981 1311867277.316929    1311867277.306378    1311867277.3170
2982 1311867277.349051    1311867277.339603    1311867277.3504
2983 1311867277.384209    1311867277.377389    1311867277.3838
2984 1311867277.416922    1311867277.405553    1311867277.4170
2985 1311867277.450161    1311867277.442508    1311867277.4504
2986 1311867277.517078    1311867277.505778    1311867277.5170
2987 1311867277.548828    1311867277.540194    1311867277.5503
2988 1311867277.580920    1311867277.571535    1311867277.5803
2989 1311867277.616897    1311867277.602771    1311867277.6170
2990 1311867277.649076    1311867277.641613    1311867277.6504
2991 1311867277.681057    1311867277.671301    1311867277.6803
2992 1311867277.717139    1311867277.706359    1311867277.7170
2993 1311867277.748909    1311867277.740141    1311867277.7504
2994 1311867277.784818    1311867277.772008    1311867277.7837
2995 1311867277.816868    1311867277.803688    1311867277.8170
2996 1311867277.848906    1311867277.840050    1311867277.8503
2997 1311867277.884896    1311867277.871117    1311867277.8837
2998 1311867277.916858    1311867277.903161    1311867277.9170
2999 1311867277.948933    1311867277.939302    1311867277.9504
3000 1311867277.985092    1311867277.971423    1311867277.9837
3001 1311867278.016848    1311867278.004136    1311867278.0170
3002 1311867278.049001    1311867278.039421    1311867278.0504
3003 1311867278.084826    1311867278.071263    1311867278.0837
3004 1311867278.116862    1311867278.105629    1311867278.1170
3005 1311867278.149018    1311867278.139198    1311867278.1504
3006 1311867278.184865    1311867278.171037    1311867278.1837
3007 1311867278.216940    1311867278.203861    1311867278.2171
3008 1311867278.248940    1311867278.238806    1311867278.2504
3009 1311867278.284908    1311867278.270763    1311867278.2837
3010 1311867278.317404    1311867278.302763    1311867278.3170
3011 1311867278.349011    1311867278.342160    1311867278.3504
3012 1311867278.384931    1311867278.371436    1311867278.3838
3013 1311867278.416856    1311867278.403535    1311867278.4170
3014 1311867278.448914    1311867278.439117    1311867278.4504
3015 1311867278.485032    1311867278.471334    1311867278.4837
3016 1311867278.516899    1311867278.504124    1311867278.5171
3017 1311867278.549265    1311867278.542391    1311867278.5504
3018 1311867278.584923    1311867278.571026    1311867278.5837
3019 1311867278.616874    1311867278.606903    1311867278.6170
3020 1311867278.649080    1311867278.639324    1311867278.6504
3021 1311867278.684905    1311867278.670971    1311867278.6837
3022 1311867278.717052    1311867278.706913    1311867278.7170
3023 1311867278.749117    1311867278.739068    1311867278.7503
3024 1311867278.785013    1311867278.771830    1311867278.7837
3025 1311867278.816933    1311867278.806824    1311867278.8171
3026 1311867278.848909    1311867278.838653    1311867278.8504
3027 1311867278.884953    1311867278.874170    1311867278.8838
3028 1311867278.916959    1311867278.909065    1311867278.9171
3029 1311867278.949082    1311867278.939277    1311867278.9504
3030 1311867278.985050    1311867278.971143    1311867278.9837
3031 1311867279.016951    1311867279.007311    1311867279.0175
3032 1311867279.049207    1311867279.039773    1311867279.0504
3033 1311867279.085000    1311867279.073854    1311867279.0837
3034 1311867279.117024    1311867279.106844    1311867279.1171
3035 1311867279.149152    1311867279.139249    1311867279.1504
3036 1311867279.185056    1311867279.171204    1311867279.1837
3037 1311867279.216910    1311867279.207044    1311867279.2170
3038 1311867279.249252    1311867279.241121    1311867279.2504
3039 1311867279.284982    1311867279.271776    1311867279.2837
3040 1311867279.317001    1311867279.306722    1311867279.3171
3041 1311867279.349109    1311867279.338809    1311867279.3504
3042 1311867279.385350    1311867279.380493    1311867279.3840
3043 1311867279.417132    1311867279.408991    1311867279.4171
3044 1311867279.448972    1311867279.441097    1311867279.4471
3045 1311867279.485178    1311867279.472557    1311867279.4838
3046 1311867279.517352    1311867279.509571    1311867279.5172
3047 1311867279.549112    1311867279.540739    1311867279.5504
3048 1311867279.585000    1311867279.573423    1311867279.5838
3049 1311867279.617658    1311867279.612164    1311867279.6171
3050 1311867279.649149    1311867279.638944    1311867279.6505
3051 1311867279.685122    1311867279.674977    1311867279.6838
3052 1311867279.717608    1311867279.710798    1311867279.7171
3053 1311867279.749168    1311867279.741020    1311867279.7504
3054 1311867279.785184    1311867279.777706    1311867279.7837
3055 1311867279.817277    1311867279.811885    1311867279.8171
3056 1311867279.849225    1311867279.843825    1311867279.8505
3057 1311867279.885430    1311867279.880883    1311867279.8838
3058 1311867279.917304    1311867279.908818    1311867279.9171
3059 1311867279.952401    1311867279.944041    1311867279.9538
3060 1311867279.985229    1311867279.979519    1311867279.9838
3061 1311867280.018481    1311867280.011379    1311867280.0171
3062 1311867280.085300    1311867280.078508    1311867280.0838
3063 1311867280.117762    1311867280.111193    1311867280.1171
3064 1311867280.149143    1311867280.145007    1311867280.1505
3065 1311867280.185202    1311867280.175310    1311867280.1838
3066 1311867280.218467    1311867280.212334    1311867280.2171
3067 1311867280.285235    1311867280.279458    1311867280.2838
3068 1311867280.317120    1311867280.311473    1311867280.3171
3069 1311867280.349364    1311867280.344508    1311867280.3505
3070 1311867280.384986    1311867280.375534    1311867280.3838
3071 1311867280.417089    1311867280.407190    1311867280.4172
3072 1311867280.449359    1311867280.442411    1311867280.4505
3073 1311867280.485243    1311867280.478287    1311867280.4837
3074 1311867280.517164    1311867280.509126    1311867280.5172
3075 1311867280.549209    1311867280.545599    1311867280.5505
3076 1311867280.585098    1311867280.578208    1311867280.5838
3077 1311867280.619113    1311867280.613050    1311867280.6205
3078 1311867280.685076    1311867280.675529    1311867280.6838
3079 1311867280.717291    1311867280.709488    1311867280.7171
3080 1311867280.749156    1311867280.741181    1311867280.7505
3081 1311867280.785051    1311867280.775267    1311867280.7838
3082 1311867280.817244    1311867280.807625    1311867280.8171
3083 1311867280.849336    1311867280.840101    1311867280.8504
3084 1311867280.885032    1311867280.875484    1311867280.8838
3085 1311867280.917146    1311867280.907911    1311867280.9171
3086 1311867280.949429    1311867280.939453    1311867280.9504
3087 1311867280.985057    1311867280.976699    1311867280.9838
3088 1311867281.017255    1311867281.007519    1311867281.0171
3089 1311867281.049159    1311867281.043343    1311867281.0505
3090 1311867281.085147    1311867281.075278    1311867281.0838
