freiburg3_long_office_household
image      depth      pose
1587 1341848035.486822    1341848035.486844    1341848035.4897
1588 1341848035.518623    1341848035.518643    1341848035.5196
1589 1341848035.550852    1341848035.550866    1341848035.5519
1590 1341848035.586716    1341848035.586745    1341848035.5897
1591 1341848035.618790    1341848035.619346    1341848035.6196
1592 1341848035.654654    1341848035.654670    1341848035.6596
1593 1341848035.686693    1341848035.686737    1341848035.6897
1594 1341848035.718791    1341848035.718808    1341848035.7197
1595 1341848035.755991    1341848035.756650    1341848035.7596
1596 1341848035.818784    1341848035.818816    1341848035.8197
1597 1341848035.854701    1341848035.854749    1341848035.8597
1598 1341848035.886689    1341848035.886726    1341848035.8897
1599 1341848035.922832    1341848035.922862    1341848035.9196
1600 1341848035.954633    1341848035.954650    1341848035.9497
1601 1341848035.986741    1341848035.986765    1341848035.9897
1602 1341848036.022779    1341848036.022805    1341848036.0198
1603 1341848036.054911    1341848036.054940    1341848036.0597
1604 1341848036.087013    1341848036.087039    1341848036.0897
1605 1341848036.122737    1341848036.122749    1341848036.1196
1606 1341848036.154810    1341848036.154843    1341848036.1497
1607 1341848036.190835    1341848036.190873    1341848036.1897
1608 1341848036.223282    1341848036.223325    1341848036.2197
1609 1341848036.254692    1341848036.254719    1341848036.2497
1610 1341848036.290758    1341848036.290792    1341848036.2900
1611 1341848036.322672    1341848036.290792    1341848036.3197
1612 1341848036.354859    1341848036.354932    1341848036.3596
1613 1341848036.390843    1341848036.390859    1341848036.3897
1614 1341848036.422758    1341848036.390859    1341848036.4197
1615 1341848036.458823    1341848036.458857    1341848036.4597
1616 1341848036.491205    1341848036.491256    1341848036.4899
1617 1341848036.522726    1341848036.522744    1341848036.5196
1618 1341848036.558942    1341848036.558959    1341848036.5617
1619 1341848036.590723    1341848036.590845    1341848036.5897
1620 1341848036.626802    1341848036.626814    1341848036.6308
1621 1341848036.658670    1341848036.659276    1341848036.6597
1622 1341848036.691175    1341848036.691212    1341848036.6897
1623 1341848036.726753    1341848036.727207    1341848036.7297
1624 1341848036.758851    1341848036.758965    1341848036.7596
1625 1341848036.790720    1341848036.790795    1341848036.7897
1626 1341848036.826992    1341848036.827011    1341848036.8297
1627 1341848036.858633    1341848036.858692    1341848036.8597
1628 1341848036.894756    1341848036.926861    1341848036.8998
1629 1341848036.926846    1341848036.926861    1341848036.9297
1630 1341848036.958725    1341848036.958741    1341848036.9597
1631 1341848036.994836    1341848036.994877    1341848036.9997
1632 1341848037.026790    1341848037.026816    1341848037.0316
1633 1341848037.061042    1341848037.061067    1341848037.0598
1634 1341848037.094661    1341848037.094704    1341848037.0906
1635 1341848037.126709    1341848037.126721    1341848037.1297
1636 1341848037.162789    1341848037.162827    1341848037.1598
1637 1341848037.194724    1341848037.194761    1341848037.1997
1638 1341848037.227032    1341848037.227067    1341848037.2297
1639 1341848037.263738    1341848037.263842    1341848037.2597
1640 1341848037.295192    1341848037.295209    1341848037.2997
1641 1341848037.326868    1341848037.326883    1341848037.3297
1642 1341848037.362746    1341848037.362781    1341848037.3597
1643 1341848037.395057    1341848037.395068    1341848037.3997
1644 1341848037.430946    1341848037.431014    1341848037.4300
1645 1341848037.462765    1341848037.462779    1341848037.4597
1646 1341848037.494842    1341848037.462779    1341848037.4997
1647 1341848037.530725    1341848037.530750    1341848037.5297
1648 1341848037.562958    1341848037.562996    1341848037.5597
1649 1341848037.595756    1341848037.595772    1341848037.5999
1650 1341848037.630756    1341848037.631133    1341848037.6335
1651 1341848037.662669    1341848037.662683    1341848037.6597
1652 1341848037.698670    1341848037.698730    1341848037.6997
1653 1341848037.730964    1341848037.730978    1341848037.7297
1654 1341848037.769764    1341848037.769809    1341848037.7697
1655 1341848037.837792    1341848037.837827    1341848037.8397
1656 1341848037.898921    1341848037.898948    1341848037.8997
1657 1341848037.930939    1341848037.930977    1341848037.9298
1658 1341848037.966864    1341848037.966899    1341848037.9697
1659 1341848037.998629    1341848037.998697    1341848037.9996
1660 1341848038.030908    1341848038.030940    1341848038.0297
1661 1341848038.066849    1341848038.066878    1341848038.0697
1662 1341848038.098674    1341848038.098693    1341848038.0999
1663 1341848038.134662    1341848038.134674    1341848038.1302
1664 1341848038.166674    1341848038.166692    1341848038.1697
1665 1341848038.198711    1341848038.198737    1341848038.1997
1666 1341848038.234726    1341848038.234752    1341848038.2397
1667 1341848038.274093    1341848038.274266    1341848038.2697
1668 1341848038.306525    1341848038.306668    1341848038.3097
1669 1341848038.341933    1341848038.341971    1341848038.3397
1670 1341848038.374117    1341848038.374124    1341848038.3696
1671 1341848038.409802    1341848038.409820    1341848038.4097
1672 1341848038.441825    1341848038.442214    1341848038.4398
1673 1341848038.473889    1341848038.473912    1341848038.4696
1674 1341848038.510185    1341848038.510216    1341848038.5097
1675 1341848038.542164    1341848038.566894    1341848038.5396
1676 1341848038.602989    1341848038.603019    1341848038.5997
1677 1341848038.634739    1341848038.634757    1341848038.6397
1678 1341848038.670685    1341848038.670717    1341848038.6696
1679 1341848038.702868    1341848038.702904    1341848038.6997
1680 1341848038.734794    1341848038.734810    1341848038.7397
1681 1341848038.770741    1341848038.770771    1341848038.7697
1682 1341848038.802800    1341848038.802827    1341848038.7997
1683 1341848038.838770    1341848038.838789    1341848038.8397
1684 1341848038.871141    1341848038.871181    1341848038.8696
1685 1341848038.902781    1341848038.903335    1341848038.8996
1686 1341848038.938767    1341848038.938797    1341848038.9417
1687 1341848038.970765    1341848038.970800    1341848038.9696
1688 1341848039.002634    1341848039.002655    1341848038.9997
1689 1341848039.038895    1341848039.038923    1341848039.0398
1690 1341848039.070805    1341848039.070823    1341848039.0697
1691 1341848039.106775    1341848039.106791    1341848039.1097
1692 1341848039.138656    1341848039.138659    1341848039.1397
1693 1341848039.170737    1341848039.170769    1341848039.1697
1694 1341848039.206814    1341848039.206838    1341848039.2097
1695 1341848039.238881    1341848039.239191    1341848039.2397
1696 1341848039.270959    1341848039.270979    1341848039.2697
1697 1341848039.306747    1341848039.306767    1341848039.3097
1698 1341848039.338889    1341848039.338904    1341848039.3398
1699 1341848039.374766    1341848039.375554    1341848039.3797
1700 1341848039.406886    1341848039.407826    1341848039.4097
1701 1341848039.438853    1341848039.438869    1341848039.4397
1702 1341848039.474867    1341848039.474885    1341848039.4797
1703 1341848039.507121    1341848039.508068    1341848039.5097
1704 1341848039.538659    1341848039.538673    1341848039.5397
1705 1341848039.574890    1341848039.574934    1341848039.5796
1706 1341848039.606721    1341848039.606737    1341848039.6097
1707 1341848039.642714    1341848039.642732    1341848039.6397
1708 1341848039.674760    1341848039.674771    1341848039.6796
1709 1341848039.707168    1341848039.707178    1341848039.7097
1710 1341848039.742862    1341848039.743701    1341848039.7397
1711 1341848039.775334    1341848039.775351    1341848039.7797
1712 1341848039.806875    1341848039.807101    1341848039.8096
1713 1341848039.843282    1341848039.843291    1341848039.8396
1714 1341848039.881803    1341848039.881841    1341848039.8796
1715 1341848039.913822    1341848039.943397    1341848039.9096
1716 1341848039.974815    1341848039.974838    1341848039.9696
1717 1341848040.010707    1341848040.010730    1341848040.0097
1718 1341848040.042768    1341848040.042790    1341848040.0397
1719 1341848040.078716    1341848040.078739    1341848040.0796
1720 1341848040.110819    1341848040.110865    1341848040.1097
1721 1341848040.142744    1341848040.142781    1341848040.1396
1722 1341848040.178810    1341848040.178825    1341848040.1798
1723 1341848040.211029    1341848040.211044    1341848040.2097
1724 1341848040.242681    1341848040.242703    1341848040.2396
1725 1341848040.278950    1341848040.278972    1341848040.2796
1726 1341848040.310719    1341848040.310730    1341848040.3099
1727 1341848040.346920    1341848040.346941    1341848040.3496
1728 1341848040.378809    1341848040.378824    1341848040.3796
1729 1341848040.410884    1341848040.410915    1341848040.4096
1730 1341848040.446720    1341848040.446754    1341848040.4496
1731 1341848040.478680    1341848040.478753    1341848040.4800
1732 1341848040.517796    1341848040.510881    1341848040.5197
1733 1341848040.578879    1341848040.578922    1341848040.5796
1734 1341848040.614917    1341848040.614969    1341848040.6196
1735 1341848040.646758    1341848040.646773    1341848040.6496
1736 1341848040.679034    1341848040.679046    1341848040.6797
1737 1341848040.714653    1341848040.714664    1341848040.7196
1738 1341848040.746821    1341848040.746831    1341848040.7503
1739 1341848040.778774    1341848040.778786    1341848040.7824
1740 1341848040.814675    1341848040.814687    1341848040.8196
1741 1341848040.846908    1341848040.846924    1341848040.8496
1742 1341848040.882827    1341848040.883358    1341848040.8797
1743 1341848040.914699    1341848040.914798    1341848040.9097
1744 1341848040.946862    1341848040.946870    1341848040.9500
1745 1341848040.984484    1341848040.985270    1341848040.9796
1746 1341848041.022638    1341848041.023937    1341848041.0196
1747 1341848041.058859    1341848041.058889    1341848041.0596
1748 1341848041.094347    1341848041.095717    1341848041.0897
1749 1341848041.189954    1341848041.189991    1341848041.1897
1750 1341848041.250726    1341848041.250741    1341848041.2496
1751 1341848041.283054    1341848041.284122    1341848041.2798
1752 1341848041.319290    1341848041.320300    1341848041.3197
1753 1341848041.355465    1341848041.356564    1341848041.3597
1754 1341848041.418768    1341848041.418779    1341848041.4198
1755 1341848041.450845    1341848041.451522    1341848041.4504
1756 1341848041.482801    1341848041.483609    1341848041.4798
1757 1341848041.518788    1341848041.519116    1341848041.5198
1758 1341848041.550730    1341848041.551098    1341848041.5497
1759 1341848041.586805    1341848041.586822    1341848041.5897
1760 1341848041.618743    1341848041.618759    1341848041.6197
1761 1341848041.650957    1341848041.650973    1341848041.6497
1762 1341848041.686781    1341848041.686793    1341848041.6898
1763 1341848041.718789    1341848041.718845    1341848041.7197
1764 1341848041.750776    1341848041.750796    1341848041.7497
1765 1341848041.786711    1341848041.786723    1341848041.7897
1766 1341848041.818704    1341848041.818714    1341848041.8196
1767 1341848041.854747    1341848041.854755    1341848041.8596
1768 1341848041.886710    1341848041.886728    1341848041.8897
1769 1341848041.918718    1341848041.918730    1341848041.9197
1770 1341848041.954693    1341848041.986734    1341848041.9500
1771 1341848041.994975    1341848041.986734    1341848041.9997
1772 1341848042.054627    1341848042.054650    1341848042.0499
1773 1341848042.089498    1341848042.089516    1341848042.0897
1774 1341848042.122881    1341848042.122905    1341848042.1196
1775 1341848042.154788    1341848042.154807    1341848042.1598
1776 1341848042.186714    1341848042.186794    1341848042.1896
1777 1341848042.222883    1341848042.222915    1341848042.2206
1778 1341848042.254762    1341848042.254771    1341848042.2597
1779 1341848042.290694    1341848042.290712    1341848042.2900
1780 1341848042.322759    1341848042.322792    1341848042.3197
1781 1341848042.354987    1341848042.355022    1341848042.3599
1782 1341848042.390711    1341848042.390726    1341848042.3897
1783 1341848042.429737    1341848042.429783    1341848042.4300
1784 1341848042.461752    1341848042.490969    1341848042.4597
1785 1341848042.522713    1341848042.522727    1341848042.5198
1786 1341848042.558691    1341848042.558699    1341848042.5598
1787 1341848042.590841    1341848042.590860    1341848042.5908
1788 1341848042.622730    1341848042.622787    1341848042.6197
1789 1341848042.658741    1341848042.658766    1341848042.6597
1790 1341848042.697779    1341848042.697819    1341848042.6997
1791 1341848042.729778    1341848042.729807    1341848042.7298
1792 1341848042.761637    1341848042.761653    1341848042.7609
1793 1341848042.797954    1341848042.797965    1341848042.7999
1794 1341848042.829708    1341848042.829769    1341848042.8297
1795 1341848042.861726    1341848042.861744    1341848042.8596
1796 1341848042.897767    1341848042.897784    1341848042.8996
1797 1341848042.929860    1341848042.929876    1341848042.9298
1798 1341848042.965708    1341848042.965723    1341848042.9697
1799 1341848042.997994    1341848042.998639    1341848042.9997
1800 1341848043.030335    1341848043.030388    1341848043.0297
1801 1341848043.065737    1341848043.065763    1341848043.0698
1802 1341848043.097862    1341848043.097882    1341848043.0997
1803 1341848043.133955    1341848043.133981    1341848043.1297
1804 1341848043.165792    1341848043.165803    1341848043.1697
1805 1341848043.201879    1341848043.201911    1341848043.1996
1806 1341848043.233861    1341848043.233874    1341848043.2296
1807 1341848043.265717    1341848043.265835    1341848043.2697
1808 1341848043.301798    1341848043.301842    1341848043.2997
1809 1341848043.334034    1341848043.334065    1341848043.3296
1810 1341848043.369819    1341848043.369863    1341848043.3745
1811 1341848043.401743    1341848043.401757    1341848043.3997
1812 1341848043.433949    1341848043.433974    1341848043.4296
1813 1341848043.469625    1341848043.469655    1341848043.4697
1814 1341848043.501696    1341848043.501719    1341848043.4997
1815 1341848043.537825    1341848043.537840    1341848043.5396
1816 1341848043.569664    1341848043.569696    1341848043.5697
1817 1341848043.601838    1341848043.601863    1341848043.5997
1818 1341848043.637798    1341848043.637825    1341848043.6408
1819 1341848043.670144    1341848043.670837    1341848043.6696
1820 1341848043.701979    1341848043.701997    1341848043.6997
1821 1341848043.737757    1341848043.738719    1341848043.7412
1822 1341848043.769828    1341848043.769854    1341848043.7697
1823 1341848043.805817    1341848043.805831    1341848043.8097
1824 1341848043.837855    1341848043.837882    1341848043.8396
1825 1341848043.869697    1341848043.870385    1341848043.8697
1826 1341848043.905731    1341848043.905743    1341848043.9098
1827 1341848043.938034    1341848043.938044    1341848043.9397
1828 1341848043.969826    1341848043.969839    1341848043.9696
1829 1341848044.005919    1341848044.005940    1341848044.0119
1830 1341848044.037703    1341848044.037722    1341848044.0396
1831 1341848044.073762    1341848044.073825    1341848044.0696
1832 1341848044.105804    1341848044.105831    1341848044.1097
1833 1341848044.137722    1341848044.137734    1341848044.1406
1834 1341848044.173825    1341848044.173851    1341848044.1696
1835 1341848044.205750    1341848044.205765    1341848044.2097
1836 1341848044.237767    1341848044.237808    1341848044.2423
1837 1341848044.273822    1341848044.273852    1341848044.2697
1838 1341848044.305742    1341848044.305751    1341848044.3097
1839 1341848044.337838    1341848044.338467    1341848044.3396
1840 1341848044.373688    1341848044.373771    1341848044.3720
1841 1341848044.405874    1341848044.406389    1341848044.4096
1842 1341848044.441696    1341848044.441804    1341848044.4401
1843 1341848044.473716    1341848044.473726    1341848044.4696
1844 1341848044.505687    1341848044.505703    1341848044.5096
1845 1341848044.541856    1341848044.541889    1341848044.5396
1846 1341848044.573760    1341848044.573776    1341848044.5696
1847 1341848044.605829    1341848044.605851    1341848044.6096
1848 1341848044.641741    1341848044.641753    1341848044.6396
1849 1341848044.705966    1341848044.706034    1341848044.7096
1850 1341848044.771011    1341848044.771614    1341848044.7696
1851 1341848044.802833    1341848044.803289    1341848044.7996
1852 1341848044.834852    1341848044.834869    1341848044.8396
1853 1341848044.870686    1341848044.870710    1341848044.8696
1854 1341848044.902692    1341848044.902865    1341848044.9002
1855 1341848044.934911    1341848044.902865    1341848044.9396
1856 1341848044.970797    1341848044.970831    1341848044.9696
1857 1341848045.002641    1341848045.002657    1341848044.9996
1858 1341848045.038733    1341848045.038769    1341848045.0399
1859 1341848045.070849    1341848045.071339    1341848045.0740
1860 1341848045.102831    1341848045.102854    1341848045.0996
1861 1341848045.138762    1341848045.139311    1341848045.1398
1862 1341848045.170759    1341848045.170788    1341848045.1696
1863 1341848045.202698    1341848045.202711    1341848045.1996
1864 1341848045.238872    1341848045.238927    1341848045.2396
1865 1341848045.270833    1341848045.270857    1341848045.2697
1866 1341848045.306816    1341848045.306863    1341848045.3098
1867 1341848045.338698    1341848045.338809    1341848045.3396
1868 1341848045.370799    1341848045.370820    1341848045.3695
1869 1341848045.406703    1341848045.406744    1341848045.4104
1870 1341848045.438695    1341848045.438734    1341848045.4396
1871 1341848045.474692    1341848045.474832    1341848045.4796
1872 1341848045.506761    1341848045.474832    1341848045.5097
1873 1341848045.538886    1341848045.538904    1341848045.5396
1874 1341848045.575971    1341848045.607002    1341848045.5799
1875 1341848045.645890    1341848045.645941    1341848045.6497
1876 1341848045.706968    1341848045.707020    1341848045.7096
1877 1341848045.743092    1341848045.743136    1341848045.7396
1878 1341848045.774776    1341848045.774792    1341848045.7696
1879 1341848045.807609    1341848045.807673    1341848045.8096
1880 1341848045.842865    1341848045.842900    1341848045.8397
1881 1341848045.874777    1341848045.875086    1341848045.8796
1882 1341848045.906765    1341848045.906846    1341848045.9096
1883 1341848045.942758    1341848045.942880    1341848045.9396
1884 1341848045.974768    1341848045.974792    1341848045.9799
1885 1341848046.010763    1341848046.010772    1341848046.0105
1886 1341848046.042828    1341848046.042856    1341848046.0396
1887 1341848046.074722    1341848046.074759    1341848046.0797
1888 1341848046.110817    1341848046.111023    1341848046.1110
1889 1341848046.142773    1341848046.142790    1341848046.1396
1890 1341848046.181848    1341848046.182775    1341848046.1797
1891 1341848046.219718    1341848046.219760    1341848046.2196
1892 1341848046.283599    1341848046.284157    1341848046.2796
1893 1341848046.317731    1341848046.317760    1341848046.3196
1894 1341848046.349732    1341848046.349752    1341848046.3497
1895 1341848046.382309    1341848046.382801    1341848046.3796
1896 1341848046.417763    1341848046.417780    1341848046.4197
1897 1341848046.449782    1341848046.449814    1341848046.4496
1898 1341848046.485848    1341848046.485866    1341848046.4896
1899 1341848046.517760    1341848046.517776    1341848046.5196
1900 1341848046.549658    1341848046.549677    1341848046.5496
1901 1341848046.586076    1341848046.586113    1341848046.5896
1902 1341848046.617769    1341848046.617799    1341848046.6197
1903 1341848046.653748    1341848046.653760    1341848046.6510
1904 1341848046.685899    1341848046.715121    1341848046.6896
1905 1341848046.746888    1341848046.746904    1341848046.7496
1906 1341848046.778736    1341848046.778755    1341848046.7796
1907 1341848046.814747    1341848046.814769    1341848046.8196
1908 1341848046.846853    1341848046.846875    1341848046.8496
1909 1341848046.878793    1341848046.878814    1341848046.8797
1910 1341848046.915079    1341848046.915688    1341848046.9131
1911 1341848046.946882    1341848046.947809    1341848046.9496
1912 1341848046.982780    1341848046.983538    1341848046.9796
1913 1341848047.015086    1341848047.015187    1341848047.0205
1914 1341848047.047884    1341848047.047899    1341848047.0497
1915 1341848047.089866    1341848047.090622    1341848047.0943
1916 1341848047.147565    1341848047.148403    1341848047.1496
1917 1341848047.182713    1341848047.214908    1341848047.1796
1918 1341848047.214887    1341848047.214908    1341848047.2196
1919 1341848047.250668    1341848047.250958    1341848047.2497
1920 1341848047.282779    1341848047.283384    1341848047.2796
1921 1341848047.314815    1341848047.314838    1341848047.3197
1922 1341848047.350637    1341848047.350663    1341848047.3497
1923 1341848047.383038    1341848047.383072    1341848047.3796
1924 1341848047.414781    1341848047.414794    1341848047.4196
1925 1341848047.450847    1341848047.450870    1341848047.4496
1926 1341848047.482648    1341848047.482683    1341848047.4796
1927 1341848047.518733    1341848047.518985    1341848047.5197
1928 1341848047.550836    1341848047.551401    1341848047.5496
1929 1341848047.582955    1341848047.582975    1341848047.5796
1930 1341848047.618981    1341848047.619010    1341848047.6197
1931 1341848047.650752    1341848047.650786    1341848047.6496
1932 1341848047.689728    1341848047.686710    1341848047.6896
1933 1341848047.750845    1341848047.750865    1341848047.7499
1934 1341848047.786695    1341848047.786706    1341848047.7900
1935 1341848047.818804    1341848047.818832    1341848047.8197
1936 1341848047.850811    1341848047.850844    1341848047.8496
1937 1341848047.886853    1341848047.886871    1341848047.8929
1938 1341848047.918858    1341848047.918881    1341848047.9197
1939 1341848047.954723    1341848047.954736    1341848047.9596
1940 1341848047.986771    1341848047.986794    1341848047.9897
1941 1341848048.018897    1341848048.019427    1341848048.0231
1942 1341848048.054937    1341848048.054958    1341848048.0496
1943 1341848048.086776    1341848048.086796    1341848048.0897
1944 1341848048.118790    1341848048.119190    1341848048.1197
1945 1341848048.154692    1341848048.154706    1341848048.1596
1946 1341848048.186720    1341848048.186737    1341848048.1907
1947 1341848048.222966    1341848048.222998    1341848048.2196
1948 1341848048.254953    1341848048.254981    1341848048.2598
1949 1341848048.286640    1341848048.286675    1341848048.2896
1950 1341848048.322843    1341848048.322868    1341848048.3198
1951 1341848048.354699    1341848048.354767    1341848048.3597
1952 1341848048.386709    1341848048.387170    1341848048.3796
1953 1341848048.422649    1341848048.422664    1341848048.4196
1954 1341848048.454923    1341848048.454947    1341848048.4597
1955 1341848048.490668    1341848048.490748    1341848048.4896
1956 1341848048.522793    1341848048.522819    1341848048.5196
1957 1341848048.554990    1341848048.555714    1341848048.5596
1958 1341848048.590630    1341848048.590665    1341848048.5897
1959 1341848048.622652    1341848048.622669    1341848048.6196
1960 1341848048.658741    1341848048.658771    1341848048.6596
1961 1341848048.690791    1341848048.690804    1341848048.6896
1962 1341848048.722708    1341848048.722725    1341848048.7196
1963 1341848048.758833    1341848048.758865    1341848048.7597
1964 1341848048.791156    1341848048.791827    1341848048.7896
1965 1341848048.822736    1341848048.822751    1341848048.8196
1966 1341848048.858661    1341848048.858682    1341848048.8597
1967 1341848048.891041    1341848048.891115    1341848048.8896
1968 1341848048.926768    1341848048.926806    1341848048.9306
1969 1341848048.958953    1341848048.958976    1341848048.9596
1970 1341848048.990810    1341848048.990852    1341848048.9896
1971 1341848049.026707    1341848049.026726    1341848049.0311
1972 1341848049.058792    1341848049.058854    1341848049.0596
1973 1341848049.090709    1341848049.090734    1341848049.0896
1974 1341848049.126753    1341848049.126771    1341848049.1296
1975 1341848049.158854    1341848049.158868    1341848049.1595
1976 1341848049.194708    1341848049.194728    1341848049.1996
1977 1341848049.226742    1341848049.226785    1341848049.2296
1978 1341848049.258792    1341848049.258839    1341848049.2597
1979 1341848049.294747    1341848049.294771    1341848049.2996
1980 1341848049.326837    1341848049.326876    1341848049.3317
1981 1341848049.358802    1341848049.358834    1341848049.3596
1982 1341848049.394779    1341848049.394804    1341848049.3996
1983 1341848049.426763    1341848049.427229    1341848049.4296
1984 1341848049.462746    1341848049.462781    1341848049.4596
1985 1341848049.494728    1341848049.494750    1341848049.4896
1986 1341848049.526803    1341848049.526823    1341848049.5297
1987 1341848049.562799    1341848049.562822    1341848049.5605
1988 1341848049.594759    1341848049.594778    1341848049.5896
1989 1341848049.626829    1341848049.626847    1341848049.6295
1990 1341848049.662690    1341848049.662727    1341848049.6596
1991 1341848049.695064    1341848049.695078    1341848049.6996
1992 1341848049.730793    1341848049.730887    1341848049.7297
1993 1341848049.762702    1341848049.763163    1341848049.7596
1994 1341848049.794722    1341848049.794771    1341848049.7896
1995 1341848049.830816    1341848049.830836    1341848049.8296
1996 1341848049.869834    1341848049.862754    1341848049.8696
1997 1341848049.930835    1341848049.930867    1341848049.9297
1998 1341848049.963022    1341848049.963083    1341848049.9595
1999 1341848049.998757    1341848049.998810    1341848049.9996
2000 1341848050.030786    1341848050.030833    1341848050.0296
2001 1341848050.062661    1341848050.062676    1341848050.0596
2002 1341848050.098678    1341848050.098702    1341848050.1014
2003 1341848050.130710    1341848050.130726    1341848050.1297
2004 1341848050.166738    1341848050.167181    1341848050.1696
2005 1341848050.198726    1341848050.198752    1341848050.1996
2006 1341848050.230806    1341848050.230862    1341848050.2296
2007 1341848050.266732    1341848050.266756    1341848050.2696
2008 1341848050.298842    1341848050.298860    1341848050.2997
2009 1341848050.330688    1341848050.330736    1341848050.3297
2010 1341848050.366746    1341848050.366800    1341848050.3706
2011 1341848050.398693    1341848050.398776    1341848050.3996
2012 1341848050.434780    1341848050.434797    1341848050.4296
2013 1341848050.466655    1341848050.466671    1341848050.4696
2014 1341848050.498791    1341848050.499214    1341848050.4996
2015 1341848050.534849    1341848050.534897    1341848050.5395
2016 1341848050.566840    1341848050.566851    1341848050.5696
2017 1341848050.598790    1341848050.598800    1341848050.6003
2018 1341848050.634752    1341848050.634764    1341848050.6396
2019 1341848050.666816    1341848050.666834    1341848050.6698
2020 1341848050.702846    1341848050.702859    1341848050.6996
2021 1341848050.734789    1341848050.734804    1341848050.7396
2022 1341848050.766882    1341848050.766912    1341848050.7696
2023 1341848050.802875    1341848050.802891    1341848050.7996
2024 1341848050.834769    1341848050.834812    1341848050.8396
2025 1341848050.870719    1341848050.870939    1341848050.8699
2026 1341848050.902725    1341848050.902807    1341848050.9000
2027 1341848050.934794    1341848050.934824    1341848050.9396
2028 1341848050.970852    1341848050.970880    1341848050.9696
2029 1341848051.002763    1341848051.002816    1341848051.0002
2030 1341848051.035007    1341848051.035029    1341848051.0395
2031 1341848051.070784    1341848051.070827    1341848051.0695
2032 1341848051.102734    1341848051.102758    1341848051.0997
2033 1341848051.138713    1341848051.138744    1341848051.1397
2034 1341848051.170672    1341848051.170688    1341848051.1697
2035 1341848051.202839    1341848051.170688    1341848051.1996
2036 1341848051.238747    1341848051.238791    1341848051.2396
2037 1341848051.270842    1341848051.270880    1341848051.2704
2038 1341848051.302718    1341848051.302805    1341848051.2996
2039 1341848051.338668    1341848051.338751    1341848051.3396
2040 1341848051.370895    1341848051.370907    1341848051.3696
2041 1341848051.406688    1341848051.406741    1341848051.4096
2042 1341848051.440006    1341848051.440034    1341848051.4396
2043 1341848051.506718    1341848051.506733    1341848051.5097
2044 1341848051.538932    1341848051.538947    1341848051.5396
2045 1341848051.570738    1341848051.570784    1341848051.5696
2046 1341848051.606760    1341848051.606826    1341848051.6098
2047 1341848051.638863    1341848051.638893    1341848051.6396
2048 1341848051.674718    1341848051.674731    1341848051.6797
2049 1341848051.706714    1341848051.706731    1341848051.7096
2050 1341848051.738793    1341848051.738822    1341848051.7396
2051 1341848051.774823    1341848051.774838    1341848051.7798
2052 1341848051.806694    1341848051.806721    1341848051.8096
2053 1341848051.838757    1341848051.838774    1341848051.8396
2054 1341848051.874951    1341848051.875000    1341848051.8796
2055 1341848051.906707    1341848051.907209    1341848051.9100
2056 1341848051.942680    1341848051.942718    1341848051.9396
2057 1341848051.974762    1341848051.974829    1341848051.9796
2058 1341848052.006755    1341848052.006768    1341848052.0097
2059 1341848052.042751    1341848052.042793    1341848052.0401
2060 1341848052.074871    1341848052.074895    1341848052.0797
2061 1341848052.110964    1341848052.143046    1341848052.1096
2062 1341848052.143014    1341848052.143046    1341848052.1396
2063 1341848052.178064    1341848052.179162    1341848052.1796
2064 1341848052.211397    1341848052.211672    1341848052.2096
2065 1341848052.242872    1341848052.243754    1341848052.2396
2066 1341848052.275206    1341848052.243754    1341848052.2796
2067 1341848052.311125    1341848052.312593    1341848052.3096
2068 1341848052.342876    1341848052.342908    1341848052.3396
2069 1341848052.379476    1341848052.379633    1341848052.3796
2070 1341848052.412309    1341848052.413797    1341848052.4096
2071 1341848052.444722    1341848052.446183    1341848052.4399
2072 1341848052.481496    1341848052.481647    1341848052.4796
2073 1341848052.543277    1341848052.544440    1341848052.5396
2074 1341848052.579155    1341848052.579179    1341848052.5796
2075 1341848052.617750    1341848052.617779    1341848052.6196
2076 1341848052.678720    1341848052.678766    1341848052.6796
2077 1341848052.710822    1341848052.711174    1341848052.7096
2078 1341848052.746833    1341848052.746908    1341848052.7499
2079 1341848052.778710    1341848052.778723    1341848052.7809
2080 1341848052.810890    1341848052.810907    1341848052.8114
2081 1341848052.846856    1341848052.846871    1341848052.8496
2082 1341848052.878813    1341848052.878844    1341848052.8796
2083 1341848052.914694    1341848052.914725    1341848052.9097
2084 1341848052.946675    1341848052.946716    1341848052.9497
2085 1341848052.978684    1341848052.978840    1341848052.9796
2086 1341848053.014784    1341848053.014807    1341848053.0196
2087 1341848053.046693    1341848053.046724    1341848053.0529
2088 1341848053.082651    1341848053.082679    1341848053.0802
2089 1341848053.114846    1341848053.114860    1341848053.1196
2090 1341848053.146985    1341848053.148476    1341848053.1496
2091 1341848053.183210    1341848053.184337    1341848053.1796
2092 1341848053.214816    1341848053.214830    1341848053.2196
2093 1341848053.247961    1341848053.247980    1341848053.2496
2094 1341848053.289822    1341848053.292717    1341848053.2896
2095 1341848053.321709    1341848053.321732    1341848053.3196
2096 1341848053.353831    1341848053.356259    1341848053.3497
2097 1341848053.386096    1341848053.386732    1341848053.3896
2098 1341848053.421775    1341848053.421802    1341848053.4196
2099 1341848053.453749    1341848053.453759    1341848053.4495
2100 1341848053.485736    1341848053.485752    1341848053.4895
2101 1341848053.521747    1341848053.521768    1341848053.5196
2102 1341848053.553915    1341848053.553936    1341848053.5495
2103 1341848053.589737    1341848053.589767    1341848053.5895
